"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,Navigation,"Profile visits","Sticker taps","Link clicks",Follows
18060582452042156,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 09:05",https://instagram.com/stories/atu_business/3606332431692590484,"IG story",,Lifetime,209,163,1,0,0,229,1,,,
18102269428508834,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,46,"04/30/2025 13:49",,"IG story",,Lifetime,213,201,0,0,0,224,,,,
18206233426306315,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Our students are working hard on their final presentations! Excel Quest: BUAD 2003",0,"04/29/2025 12:22",,"IG story",,Lifetime,406,395,4,1,0,447,1,,,
18080052898775484,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/29/2025 08:36",,"IG story",,Lifetime,346,333,6,0,0,405,,,,
17970647045851579,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/28/2025 21:19",,"IG story",,Lifetime,285,270,3,0,0,286,,,,
18098031307528299,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Vote for COBED senator in the
SGA election!",0,"04/28/2025 13:53",,"IG story",,Lifetime,380,317,4,1,0,259,1,,,
18158297422359092,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,13,"04/28/2025 11:40",,"IG story",,Lifetime,239,222,2,0,0,225,1,,4,
18091234534582074,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@atucareers,0,"04/28/2025 11:06",,"IG story",,Lifetime,319,284,2,0,0,294,,8,,
18061913465088227,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Grand opening of @atucareercloset!  These students did an amazing job bringing the Career Closet to life!",5,"04/28/2025 10:30",,"IG story",,Lifetime,282,256,3,0,0,202,1,14,,
18493994695023540,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","but first we went to downtown bentonville to kill some time before some of their flights",0,"04/27/2025 15:45",https://instagram.com/stories/atu_business/3620304578961419458,"IG story",,Lifetime,252,232,1,0,0,281,2,,,
18298422826245064,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Breakout Sessions were very informativeeeee and had to say our goodbyes 😔",0,"04/27/2025 15:45",https://instagram.com/stories/atu_business/3620304112697282739,"IG story",,Lifetime,271,241,3,0,0,289,1,,,
18270381643272839,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/27/2025 07:48",,"IG story",,Lifetime,247,210,3,0,0,287,,,,
18495272161063797,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","last day!! Breakfast  Interview Prep Lunch Downtown Bentonville End of Summit!",0,"04/27/2025 05:46",https://instagram.com/stories/atu_business/3620002987726194494,"IG story",,Lifetime,253,226,1,0,0,249,,,,
18079943767739054,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","-Food
-Bounce House
-Archery
-Basketball
-Game Room
-Movie
-Mini Golf
-Games
-And More! ended the day off with a “carnival” that included:",8,"04/26/2025 18:33",https://instagram.com/stories/atu_business/3619664280740258483,"IG story",,Lifetime,230,194,1,0,0,235,,,,
18141948346385045,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@dannyant,9,"04/26/2025 18:25",https://instagram.com/stories/atu_business/3619659905351332520,"IG story",,Lifetime,235,200,1,0,0,249,,20,,
18083730988648893,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","After Walmart Home Office Tour nice little walk",0,"04/26/2025 18:20",https://instagram.com/stories/atu_business/3619657786246432905,"IG story",,Lifetime,248,207,1,0,0,294,,4,,
18370671466121030,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","guys wait this building has EVERYTHINGGGGG -Gym
-Track
-Racquetball 
-Soccer
-Basketball
-Indoor Pool
-Volleyball
-Cafeteria
-EVERYTHINGGGGG
 All for about $24 a MONTHHH",5,"04/26/2025 18:17",https://instagram.com/stories/atu_business/3619656029151929635,"IG story",,Lifetime,251,217,1,0,0,208,1,14,,
18404249131104303,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,8,"04/26/2025 06:58",https://instagram.com/stories/atu_business/3619314503209221049,"IG story",,Lifetime,232,212,3,0,0,229,,,,
18040884863561262,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","day 2 Summit!",0,"04/26/2025 05:37",https://instagram.com/stories/atu_business/3619273605574354657,"IG story",,Lifetime,240,218,1,0,0,243,,,,
18054935267224474,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","networking done right",0,"04/25/2025 18:58",https://instagram.com/stories/atu_business/3618951720005222658,"IG story",,Lifetime,230,205,3,0,0,231,,,,
18506782723022506,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","fajita line!!!",0,"04/25/2025 18:53",https://instagram.com/stories/atu_business/3618949180001679337,"IG story",,Lifetime,231,207,1,0,0,246,1,,,
18069873271931878,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Walmart Summit Top Golf! ⛳️",3,"04/25/2025 18:52",https://instagram.com/stories/atu_business/3618948738492562972,"IG story",,Lifetime,231,208,1,1,0,192,,,,
18223633156288217,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/25/2025 17:05",,"IG story",,Lifetime,204,190,3,0,0,228,,5,,
17925983349051504,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/25/2025 11:02",,"IG story",,Lifetime,182,165,2,0,0,204,,,,
18038276288285648,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,24,"04/25/2025 09:17",https://instagram.com/stories/atu_business/3618659732861312016,"IG story",,Lifetime,201,183,4,0,1,191,,,,
17976123419836713,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,32,"04/25/2025 08:51",https://instagram.com/stories/atu_business/3618646549148950634,"IG story",,Lifetime,211,187,1,2,0,201,1,,,
18097621561555331,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@dannyant,14,"04/25/2025 08:50",https://instagram.com/stories/atu_business/3618646033903675381,"IG story",,Lifetime,223,197,3,0,1,200,,24,,
18063991313068334,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Only 15 days until we watch our students become alumni 🥹",5,"04/24/2025 09:46",,"IG story",,Lifetime,190,170,0,0,0,196,,,,
18113278339467670,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@atuagriculture_tourism  Plant Sale",5,"04/24/2025 07:54",https://instagram.com/stories/atu_business/3617893009234171035,"IG story",,Lifetime,1701,1311,0,0,0,189,,4,,
18055019417220239,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"04/24/2025 07:28",,"IG story",,Lifetime,187,175,2,0,0,185,,,,
18059847530320828,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Landon means business 😎",0,"04/23/2025 19:25",,"IG story",,Lifetime,205,188,4,0,0,226,,,,1
18224111755292685,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,4,"04/23/2025 12:06",,"IG story",,Lifetime,201,186,3,0,0,168,,,,
18307886134238534,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Landmark Career Connection happening NOW in RTH 138!",0,"04/23/2025 10:09",,"IG story",,Lifetime,197,185,0,0,0,213,,,,
18062326115482351,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/23/2025 07:35",,"IG story",,Lifetime,597,493,2,0,0,208,1,,,
18304431508214326,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/22/2025 13:54",https://instagram.com/stories/atu_business/3616624490811165242,"IG story",,Lifetime,241,216,3,0,0,245,2,5,,
18066554611781832,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","TODAY AT 2PM! SEE YOU THERE!",0,"04/22/2025 09:56",,"IG story",,Lifetime,1506,1119,0,0,0,261,1,,,
18368455660135147,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"04/21/2025 10:12",,"IG story",,Lifetime,338,287,3,0,1,217,,,,
18052766078209734,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/19/2025 11:37",,"IG story",,Lifetime,312,288,0,0,0,306,,,,
18085635784620751,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/18/2025 12:20",,"IG story",,Lifetime,155,147,0,0,0,183,,,,
18166315411338209,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"04/18/2025 12:20",,"IG story",,Lifetime,154,148,3,0,0,148,,,,
18040779983395079,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/18/2025 10:12",,"IG story",,Lifetime,170,162,0,0,0,201,2,,,
18064680040821790,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/18/2025 08:37",,"IG story",,Lifetime,186,180,4,2,0,200,,,,
18058017505920721,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,25,"04/17/2025 15:58",,"IG story",,Lifetime,186,172,1,0,0,196,1,,,
17987434124803150,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/17/2025 15:31",,"IG story",,Lifetime,193,177,0,0,0,215,,,,
18064536073974260,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","This is from drop 1 of 3! 3,000 eggs are up for grabs today!",0,"04/17/2025 08:05",,"IG story",,Lifetime,613,565,3,0,0,273,,,,
18073628008853805,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Cash Cow’s Easter Egg Hunt has started! Redeem your eggs in Rothwell 413 for BUSINESS BUCKS!!!",0,"04/17/2025 07:39",,"IG story",,Lifetime,700,551,2,0,0,268,,,,
17921311446069235,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Made it home safely! Thanks for coming along with us! We had so much fun, and learned even more, on this trip.",0,"04/16/2025 22:02",https://instagram.com/stories/atu_business/3612521626480331087,"IG story",,Lifetime,262,238,4,0,0,276,2,,,
18085602847618507,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/16/2025 14:19",,"IG story",,Lifetime,237,219,1,0,0,268,,,,
18082354120711506,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Finishing the trip off with Santarpio’s Pizza. We had so much fun we can’t even begin to say how grateful we are!",5,"04/16/2025 10:18",https://instagram.com/stories/atu_business/3612167221934317747,"IG story",,Lifetime,223,199,1,0,1,246,,,,
18276164155251136,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@go2atu @russellvilleschooldistrict  We had a great morning with Russellville High School!",0,"04/16/2025 10:13",,"IG story",,Lifetime,218,195,3,0,0,254,,2,,
18078657478702007,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","ArcBest Career Connection happening NOW in RTH 138!",0,"04/16/2025 10:10",,"IG story",,Lifetime,221,199,2,0,0,247,,,,
17906922003129893,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Last meeting: Converse.",0,"04/16/2025 07:05",https://instagram.com/stories/atu_business/3612070573300304434,"IG story",,Lifetime,208,192,1,0,0,221,,,,
17985214961805081,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","When life gives you rain, go to broadway instead.",0,"04/15/2025 16:07",https://instagram.com/stories/atu_business/3611650631530472686,"IG story",,Lifetime,166,151,4,0,0,178,1,2,,
17906947380136644,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Dinner at Lolita.",0,"04/15/2025 14:22",https://instagram.com/stories/atu_business/3611565472036464367,"IG story",,Lifetime,152,142,1,0,0,174,,,,
17920288763963011,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Second meeting today: MullenLowe.",3,"04/15/2025 13:49",https://instagram.com/stories/atu_business/3611548540117900944,"IG story",,Lifetime,160,148,1,0,0,181,,,,
18306295165238580,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","We were able to keep what we chose or donate to students in need at Boston College! Teams were given $300 to shop for Macy’s spring fashion.",3,"04/15/2025 09:46",https://instagram.com/stories/atu_business/3611426390148589249,"IG story",,Lifetime,155,142,1,1,0,126,,,,
18082586593655566,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/15/2025 09:17",,"IG story",,Lifetime,920,782,1,0,0,181,,,,
17900111820172558,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/15/2025 08:57",,"IG story",,Lifetime,145,132,0,0,0,174,,2,,
18121287154394145,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,4,"04/15/2025 08:55",,"IG story",,Lifetime,147,136,0,0,0,153,,,,
18056511218279624,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/15/2025 08:39",,"IG story",,Lifetime,148,138,0,0,0,161,,,,
18043320584167972,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"04/15/2025 08:35",,"IG story",,Lifetime,151,141,0,0,0,152,,,,
18025031639465295,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/15/2025 07:52",,"IG story",,Lifetime,156,143,0,0,0,179,1,,,
17964771668876556,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/15/2025 07:51",,"IG story",,Lifetime,161,147,0,0,0,183,,,,
18405044629099148,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","First meeting today: Macy’s.",5,"04/15/2025 06:17",https://instagram.com/stories/atu_business/3611320984737472491,"IG story",,Lifetime,179,163,3,0,0,179,,,,
17874703674320439,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,6,"04/14/2025 17:15",,"IG story",,Lifetime,176,162,3,2,0,180,,,,
18309354142230834,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","About to make our own pasta from scratch!",5,"04/14/2025 14:56",https://instagram.com/stories/atu_business/3610857437112940429,"IG story",,Lifetime,181,164,2,0,0,198,,,,
18087664993550521,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/14/2025 13:43",https://instagram.com/stories/atu_business/3610821013208209419,"IG story",,Lifetime,194,174,6,0,0,218,,,,
18082696312631925,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/14/2025 10:16",,"IG story",,Lifetime,188,169,4,2,0,222,,,,
18044625800150836,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/14/2025 07:26",,"IG story",,Lifetime,335,269,0,0,0,241,,,,
17864580288369489,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","First meeting: SharkNinja. A little about NMGZ: 
A group dedicated to dispel negative myths about millenials and gen z by networking with top executives.",0,"04/14/2025 05:41",https://instagram.com/stories/atu_business/3610578234568110097,"IG story",,Lifetime,248,222,3,0,0,268,,2,,
18041155022406761,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Bill surprised us with our second challenge: an escape room!",0,"04/13/2025 19:16",https://instagram.com/stories/atu_business/3610263552187059614,"IG story",,Lifetime,264,233,2,0,0,275,2,,,
18066483590309068,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Dinner was so good! We did an activity to get to know each other.",0,"04/13/2025 17:37",https://instagram.com/stories/atu_business/3610261034850320531,"IG story",,Lifetime,261,234,1,0,0,284,,,,
18062445647095442,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Landed safely. Headed to dinner at Ostra.",0,"04/13/2025 14:46",https://instagram.com/stories/atu_business/3610127767142381411,"IG story",,Lifetime,295,262,2,0,0,366,,,,
18033762818330172,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@atucampuslife @atustudentwellness  out of the darkness walk <3",0,"04/13/2025 11:58",,"IG story",,Lifetime,483,396,3,0,0,390,,4,,
17897021172187407,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","We flew from Little Rock to Dallas and are waiting for our flight to Boston. We are attending a three day conference for the National Millenial and Gen Z Community.",0,"04/13/2025 07:36",https://instagram.com/stories/atu_business/3609911385110593851,"IG story",,Lifetime,335,298,2,0,0,429,1,,,
18040160981242533,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Hello ATU!  This is Nikki Victory and Allie Stoll, and we’ll be doing a social media takeover.",5,"04/13/2025 07:30",https://instagram.com/stories/atu_business/3609908387315695907,"IG story",,Lifetime,345,309,3,0,0,361,1,,,
17983921451671800,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/11/2025 13:00",,"IG story",,Lifetime,139,132,0,0,0,148,,,,
18072641125886440,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/11/2025 12:14",https://instagram.com/stories/atu_business/3608601539524424170,"IG story",,Lifetime,141,135,1,0,0,142,,,,
18099156256471339,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/11/2025 10:04",,"IG story",,Lifetime,146,134,3,0,0,163,2,,,
18014035382519972,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/11/2025 09:05",https://instagram.com/stories/atu_business/3608506688946315016,"IG story",,Lifetime,156,142,1,0,0,177,,3,,
18063145465838083,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Today is the LAST DAY of the #YouMatterATU campaign! Participate before 1PM to win a prize and be entered to win an iPad! @arkansastech @atucampuslife",0,"04/11/2025 09:02",https://instagram.com/stories/atu_business/3608505129885707476,"IG story",,Lifetime,1466,1143,1,0,0,173,,,,
17851279428431664,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/11/2025 08:03",https://instagram.com/stories/atu_business/3608475288335349606,"IG story",,Lifetime,165,149,3,0,0,189,,8,,
18355829026177148,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Stop by the @atu_shima 
bake sale in the 
Rothwell lobby!",0,"04/11/2025 06:44",,"IG story",,Lifetime,173,154,3,0,0,180,,39,,
18184666288313406,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/11/2025 05:08",https://instagram.com/stories/atu_business/3608387200196374913,"IG story",,Lifetime,165,144,1,0,0,173,,,,
18143080510379826,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/11/2025 05:07",https://instagram.com/stories/atu_business/3608386828648141748,"IG story",,Lifetime,164,148,1,0,0,160,,,,
17888850831125493,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,8,"04/10/2025 14:57",https://instagram.com/stories/atu_business/3607959116334944095,"IG story",,Lifetime,204,172,1,0,0,217,1,3,,
17874949761216748,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/10/2025 14:14",https://instagram.com/stories/atu_business/3607937138098207267,"IG story",,Lifetime,201,173,2,0,0,207,,5,,
17856863814356199,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/10/2025 11:01",https://instagram.com/stories/atu_business/3607840158147542675,"IG story",,Lifetime,191,170,1,0,0,196,,,,
17950931876956180,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/10/2025 11:01",https://instagram.com/stories/atu_business/3607840116632272128,"IG story",,Lifetime,192,171,1,0,0,197,,6,,
18036616115554617,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/10/2025 10:02",https://instagram.com/stories/atu_business/3607810501389984999,"IG story",,Lifetime,194,173,1,0,0,210,,2,,
18111190828480886,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","don’t forget to participate in #YouMatterATU today and tomorrow!",0,"04/10/2025 10:02",https://instagram.com/stories/atu_business/3607810452496749554,"IG story",,Lifetime,197,175,1,0,0,224,,,,
17928933264018947,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Dr. Jones asking the important questions 🤔",0,"04/10/2025 09:11",,"IG story",,Lifetime,186,162,3,0,0,238,,,,
18086880448552099,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","High School Business Challenge Finalist Presentations!",0,"04/10/2025 08:34",,"IG story",,Lifetime,183,162,5,1,0,202,,,,
17973335855719352,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/10/2025 08:22",,"IG story",,Lifetime,576,480,0,0,0,201,,,,
18028068740399235,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/10/2025 07:25",,"IG story",,Lifetime,187,170,0,0,0,218,,,,
18067102108937699,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/10/2025 05:11",https://instagram.com/stories/atu_business/3607664220642330983,"IG story",,Lifetime,199,181,3,0,0,199,1,2,,
18066285316777150,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,36,"04/09/2025 20:59",https://instagram.com/stories/atu_business/3607416209139910141,"IG story",,Lifetime,192,167,0,0,0,205,1,,,
17917074819066080,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@atucareers,0,"04/09/2025 13:50",,"IG story",,Lifetime,165,143,4,0,0,191,,2,,
18041507135432348,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Uncle Charlie says… #youmatteratu",0,"04/09/2025 12:07",https://instagram.com/stories/atu_business/3607148771861287568,"IG story",,Lifetime,293,249,2,0,0,194,,,,
18030027230364497,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,6,"04/09/2025 11:29",,"IG story",,Lifetime,166,145,2,0,0,176,1,,,
18078056485746769,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/09/2025 10:59",https://instagram.com/stories/atu_business/3607114560533612725,"IG story",,Lifetime,175,150,5,0,0,206,,2,,
18071797315856070,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/09/2025 10:50",https://instagram.com/stories/atu_business/3607110049119477148,"IG story",,Lifetime,176,151,2,0,0,204,,,,
18093527953496684,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",#YouMatterATU,0,"04/09/2025 10:39",https://instagram.com/stories/atu_business/3607104219196405990,"IG story",,Lifetime,179,149,3,0,0,197,,,,
18082077397592019,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/09/2025 10:31",https://instagram.com/stories/atu_business/3607100348453805902,"IG story",,Lifetime,176,150,3,0,0,207,,,,
18077189596782773,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Windstream Career Connection happening NOW in RTH 138!",0,"04/09/2025 10:19",,"IG story",,Lifetime,164,141,1,0,0,202,,,,
17963981279879584,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","the anticipation… #YouMatterATU",0,"04/09/2025 09:22",https://instagram.com/stories/atu_business/3607065848763889558,"IG story",,Lifetime,172,145,2,0,0,214,,,,
17988775385648401,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","winners rocking their new shirts <3<3<3 #YouMatterATU",0,"04/09/2025 09:21",https://instagram.com/stories/atu_business/3607065362702730503,"IG story",,Lifetime,478,392,4,0,0,229,,,,
18064999945790447,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/09/2025 08:36",,"IG story",,Lifetime,171,140,2,0,0,227,,,,
18004893599579838,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/09/2025 07:52",,"IG story",,Lifetime,293,233,0,0,0,219,,,6,
18078091492686001,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/09/2025 07:20",https://instagram.com/stories/atu_business/3607004108168704033,"IG story",,Lifetime,190,156,3,0,0,199,,4,,
18087953305608065,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 16:54",https://instagram.com/stories/atu_business/3606568595448368119,"IG story",,Lifetime,203,154,1,0,0,223,1,,,
17963291753885624,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 11:06",https://instagram.com/stories/atu_business/3606393006329698664,"IG story",,Lifetime,197,155,1,0,0,219,,,,
17872289967337586,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 10:37",https://instagram.com/stories/atu_business/3606378847962390235,"IG story",,Lifetime,194,154,2,0,0,215,1,,,
17853136305424194,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"04/08/2025 10:09",https://instagram.com/stories/atu_business/3606364611882169382,"IG story",,Lifetime,199,157,2,0,0,217,,5,,
18086703910537435,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 10:09",https://instagram.com/stories/atu_business/3606364520152727328,"IG story",,Lifetime,200,158,2,0,0,209,,6,,
17868388041350505,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/08/2025 09:33",https://instagram.com/stories/atu_business/3606346198468022249,"IG story",,Lifetime,200,158,3,1,0,226,,10,,
18042497783138300,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"03/14/2025 08:04",,"IG story",,Lifetime,1476,1095,3,0,0,206,,,,
18004573640706843,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 08:08",https://instagram.com/stories/atu_business/3606303664521731903,"IG story",,Lifetime,214,170,2,0,0,226,,,,
17849030268441661,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 07:45",,"IG story",,Lifetime,203,165,2,0,0,234,,,,
18082350094645844,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 07:44",https://instagram.com/stories/atu_business/3606291574281114088,"IG story",,Lifetime,221,174,2,0,0,263,1,3,,
18336862777091734,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/08/2025 07:44",https://instagram.com/stories/atu_business/3606291531851607182,"IG story",,Lifetime,237,183,1,0,0,274,3,18,,
17920660382960214,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/08/2025 05:10",https://instagram.com/stories/atu_business/3606214056870397376,"IG story",,Lifetime,260,195,1,0,0,295,2,10,,
17889226047122351,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 15:47",https://instagram.com/stories/atu_business/3605809617453535277,"IG story",,Lifetime,221,193,0,0,0,238,1,4,,
18057573199905214,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 15:47",https://instagram.com/stories/atu_business/3605809601641013684,"IG story",,Lifetime,222,196,0,0,0,248,2,4,,
17929124658042027,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 15:46",,"IG story",,Lifetime,200,179,0,0,0,236,2,,,
17856677460353192,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 15:46",,"IG story",,Lifetime,205,183,1,1,0,257,,,,
18044982899377190,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","highlights from day one of #YouMatterATU @arkansastech",0,"04/07/2025 15:42",https://instagram.com/stories/atu_business/3605807388063587987,"IG story",,Lifetime,1209,1048,4,0,0,268,,2,,
17994738692792315,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 12:59",https://instagram.com/stories/atu_business/3605725171841417116,"IG story",,Lifetime,241,203,3,0,0,292,1,8,,
18068075521910113,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 11:02",https://instagram.com/stories/atu_business/3605666580547109489,"IG story",,Lifetime,255,208,5,1,0,307,,4,,
18065706439944651,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 10:07",https://instagram.com/stories/atu_business/3605638693634960103,"IG story",,Lifetime,258,210,4,0,0,322,,2,,
18007969556558446,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"04/07/2025 10:07",https://instagram.com/stories/atu_business/3605638633773787891,"IG story",,Lifetime,261,212,2,0,0,335,,,,
18096357358558895,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"04/07/2025 08:56",https://instagram.com/stories/atu_business/3605603110798590237,"IG story",,Lifetime,275,228,4,0,0,361,,2,,
